================================================================================
THROUGH THE AGES -- CANDIDATE-SET SPREAD / EVAL-SHARE (featspread rebuild)
================================================================================
Rebuild of the tool that produced analysis/spread_quantiles_2026-08-24.txt and
analysis/eval_share_2026-08-24.txt -- the original was written in a throwaway
isolated clone and deleted after that run, so those tables were unreproducible.
This binary is landed in the tracked tree (rust/src/bin/featspread.rs) instead.

METHOD: at every real self-play decision (filter_resign'd legal-move count > 1)
reached by WeightedBot::choose under a given player count's champion weights,
every legal move is applied to a scratch clone and eval::candidate_features()
(== eval::linear_features run once per candidate) is read for each, with
`freeze` pinned to that count's champion vector. Per WeightKey, per decision:
  spread(k) = max(candidate values) - min(candidate values)
Accumulated per player count: fire_rate (fraction of decisions with spread>0),
mean_spread (over ALL decisions), mean_spread_when_firing / p95_spread / 
max_spread (over FIRING decisions only, p95 nearest-rank). Per decision also:
  total_spread = max(dot(champ_w, phi)) - min(dot(champ_w, phi))
over the candidate set, p50/p95 reported per player count. Per (key, count):
  eval_share(k) = abs(champ_w(k)) * p95_spread_when_firing(k) / p95_total_spread
using THAT key's OWN player count's p95_total_spread, never a cross-count max.
The move that actually advances each game is chosen separately by
WeightedBot::choose on the same state, not re-derived from these scores.

games_per_count=40 seed=0 champion_dir=/Users/pt/tta-ai/analysis/frozen/clamp_ceiling_2026-08-27

featspread: 2p done (40 games, 9934 decisions, 31.4s)
featspread: 3p done (40 games, 16995 decisions, 94.5s)
featspread: 4p done (40 games, 24861 decisions, 175.7s)
================================================================================
PER-KEY TABLE (all 174 WeightKeys, at 2p/3p/4p)
================================================================================
Columns: key | n (decisions sampled) | fire_rate | mean_spread |
mean_spread_when_firing | p95_spread | max_spread

-- 2p --
key                                 n  fire_rate    mean_spread  mean_spread_when_firing     p95_spread     max_spread
tech_levels_late                 4p       0.0075     0.3307       2.1296             1.4413      411.919
tactic_gain                      3p       0.0074     0.2621       0.7836             4.0000      425.737
strength_lead                    2p       0.0072     0.2744       0.3402             5.0000      235.219
best_temple                      3p       0.0070     0.0039       1.4872             2.0000      425.737
row_urgency                      4p       0.0068     0.6824      -0.1679            16.7975      411.919
wonder_overrun                   2p       0.0067     0.0175      -0.5351             2.9325      235.219
best_temple                      2p       0.0066     0.0422      -0.7801             2.0000      235.219
hand_military                    2p       0.0066     0.6297       0.3875             4.0000      235.219
row_urgency                      2p       0.0066     0.6520       0.0502            30.7512      235.219
food_rate                        4p       0.0063     0.6426       0.6461             4.0159      411.919
pacts                            3p       0.0061     0.0880      -1.7307             1.5000      425.737
strength_rel                     2p       0.0059     0.6286       0.2324             6.0000      235.219
tech_levels                      4p       0.0059     0.3261       3.3145             0.7318      411.919
strength_rel_late                2p       0.0059     0.6674      -0.3115             4.4408      235.219
unit_workers                     3p       0.0058     0.5280      -1.2298             2.0000      425.737
resource_surplus                 4p       0.0053     0.5111      -0.2432             9.0000      411.919
gov_level                        3p       0.0053     0.0117      -1.1228             2.0000      425.737
tactic_short                     2p       0.0053     0.4706      -0.6178             2.0000      235.219
discontent                       3p       0.0051     0.1149      -1.0816             2.0000      425.737
num_techs                        4p       0.0050     0.0487       2.0749             1.0000      411.919
free_workers                     3p       0.0048     0.5570       1.0323             2.0000      425.737
food_surplus                     4p       0.0048     0.2161       0.2492             8.0000      411.919
wonder_turns_to_finish           4p       0.0044     0.3252      -0.6052             3.0000      411.919
best_arena                       3p       0.0044     0.0031      -0.6231             3.0000      425.737
rival_mil_actions                4p       0.0044     0.0167       1.7984             1.0000      411.919
rival_hand_potential             3p       0.0043     0.1941       0.1258            14.4763      425.737
rival_hand_civil                 4p       0.0042     0.0040       0.4343             4.0000      411.919
row_bargain_forgone              4p       0.0042     0.6706       0.6811             2.5233      411.919
pact_blocks_attack               3p       0.0042     0.0281      -1.7689             1.0000      425.737
my_seeded_pending                3p       0.0041     0.0928       0.5852             3.0000      425.737
tactic_gain                      4p       0.0041     0.2037       0.8343             2.0000      411.919
rival_yellow_bank                4p       0.0040     0.0154       0.8186             2.0000      411.919
ma_left                          4p       0.0039     0.6179      -0.5409             3.0000      411.919
wonder_progress                  2p       0.0038     0.0897      -0.1130             8.0000      235.219
rival_hand_civil                 2p       0.0038     0.0129      -0.2234             4.0000      235.219
yellow_bank                      2p       0.0038     0.2031      -0.4431             2.0000      235.219
hand_value_late                  3p       0.0037     0.4868       0.2288             6.9647      425.737
resource_gap                     2p       0.0037     0.3003      -0.2184             4.0000      235.219
resource_rate                    2p       0.0037     0.6449       0.2144             4.0471      235.219
hand_mil_potential               2p       0.0037     0.7678      -0.0049           175.1938      235.219
rival_strength                   4p       0.0036     0.0028      -0.7516             2.0000      411.919
auction_committed                3p       0.0036     0.0713      -1.5413             1.0000      425.737
hand_value                       4p       0.0036     0.5871       0.5277             2.7933      411.919
worker_gap                       3p       0.0035     0.4091      -0.7514             2.0000      425.737
rival_resource_stock             3p       0.0035     0.0185       0.2950             5.0000      425.737
science_rate                     2p       0.0033     0.4293       0.3899             1.9982      235.219
happy_margin                     2p       0.0033     0.3848       0.3894             2.0000      235.219
rival_yellow_bank                3p       0.0033     0.0237       0.6985             2.0000      425.737
best_farm                        2p       0.0031     0.0021       0.2467             3.0000      235.219
best_lab                         4p       0.0031     0.0019      -0.4299             3.0000      411.919
consumption_headroom             4p       0.0031     0.2375      -0.4215             3.0000      411.919
rival_hand_potential             2p       0.0030     0.1393      -0.1606             4.4670      235.219
food_surplus                     3p       0.0030     0.1761       0.3211             4.0000      425.737
tech_levels                      2p       0.0027     0.3231      -0.8709             0.7237      235.219
wonder_remaining                 4p       0.0026     0.1821      -0.0679            16.0000      411.919
best_arena                       2p       0.0026     0.0032       0.2054             3.0000      235.219
civil_actions                    3p       0.0025     0.0133       0.5290             2.0000      425.737
row_last_copy                    3p       0.0024     0.4756       0.1452             7.0000      425.737
rival_mean_culture               3p       0.0024     0.0239      -0.0397            25.5000      425.737
auction_committed                2p       0.0023     0.0556       0.5405             1.0000      235.219
culture_surplus                  2p       0.0022     0.2813      -0.0391            13.0000      235.219
discontent                       4p       0.0021     0.0964      -0.4395             2.0000      411.919
build_discount                   4p       0.0020     0.0053       0.1635             5.0000      411.919
rival_building_wonder            2p       0.0019     0.0007      -0.4524             1.0000      235.219
science_need_row                 2p       0.0019     0.2963      -0.0875             5.0000      235.219
tactic_gain                      2p       0.0019     0.2630       0.1457             3.0000      235.219
auction_bid                      3p       0.0018     0.0713      -0.0791             9.5000      425.737
urban_limit                      3p       0.0018     0.0111       0.7487             1.0000      425.737
rival_colonies                   4p       0.0017     0.0010      -0.7039             1.0000      411.919
happy_surplus                    3p       0.0017     0.3455       0.2355             3.0000      425.737
culture_gap                      2p       0.0016     0.2814      -0.0376            10.0000      235.219
wonder_pool_rival_claimed        3p       0.0016     0.0027      -0.6800             1.0000      425.737
rival_colonies                   3p       0.0016     0.0028      -0.6723             1.0000      425.737
science_surplus                  4p       0.0016     0.6175       0.0541            12.0000      411.919
has_unit                         2p       0.0015     0.1771      -0.3634             1.0000      235.219
food_gap                         3p       0.0015     0.2559      -0.1584             4.0000      425.737
corruption_headroom              2p       0.0015     0.5391      -0.0869             4.0000      235.219
civil_action_surplus             2p       0.0015     0.4766       0.0856             4.0000      235.219
build_discount                   2p       0.0014     0.0030       0.0563             6.0000      235.219
resource_commitment_turns        3p       0.0014     0.5568      -0.0381            16.0000      425.737
urban_limit                      4p       0.0014     0.0147       0.5860             1.0000      411.919
rival_building_wonder            3p       0.0014     0.0028      -0.5977             1.0000      425.737
resource_surplus                 3p       0.0014     0.3907      -0.0994             6.0000      425.737
hand_value_late                  2p       0.0014     0.6009       0.0434             7.5789      235.219
best_library                     2p       0.0014     0.0065       0.1596             2.0000      235.219
wonder_in_progress               2p       0.0013     0.1817       0.3166             1.0000      235.219
hand_perishable                  2p       0.0013     0.5271      -0.2143             1.4732      235.219
rival_food_stock                 3p       0.0013     0.0153      -0.0787             7.0000      425.737
hand_over_capacity               4p       0.0013     0.4625      -0.5252             1.0000      411.919
science_rate                     3p       0.0013     0.4420       0.2157             2.4815      425.737
wonder_age_overrun               4p       0.0012     0.0311      -0.1443             3.5429      411.919
worker_surplus                   2p       0.0012     0.2345      -0.1434             2.0000      235.219
wonder_remaining                 2p       0.0012     0.2497      -0.0179            16.0000      235.219
urban_limit                      2p       0.0012     0.0114       0.1395             2.0000      235.219
take_cost_paid                   2p       0.0012     0.4756      -0.0689             4.0000      235.219
wonder_age_overrun               3p       0.0011     0.0300      -0.0351            13.7670      425.737
hand_over_capacity               3p       0.0011     0.3491      -0.2415             2.0000      425.737
hand_value                       2p       0.0011     0.5647       0.0954             2.7895      235.219
wonder_pool_rival_claimed        2p       0.0011     0.0106      -0.1325             2.0000      235.219
wonder_stages_per_action         2p       0.0011     0.0030       0.0865             3.0000      235.219
has_colony                       4p       0.0011     0.0039       0.4490             1.0000      411.919
workers                          2p       0.0011     0.6303       0.1782             1.4342      235.219
hand_military                    3p       0.0011     0.5257      -0.1495             3.0000      425.737
gov_level                        2p       0.0010     0.0115       0.0800             3.0000      235.219
military_action_surplus          3p       0.0010     0.1698       0.1417             3.0000      425.737
civil_actions                    4p       0.0010     0.0230       0.1364             3.0000      411.919
rival_building_wonder            4p       0.0010     0.0014       0.3938             1.0000      411.919
leader                           3p       0.0010     0.0540       0.4069             1.0000      425.737
prod_workers                     4p       0.0009     0.5878      -0.1942             2.0000      411.919
rival_mil_actions                2p       0.0009     0.0057       0.1032             2.0000      235.219
my_seeded_pending                2p       0.0009     0.0811       0.0687             3.0000      235.219
special_techs                    3p       0.0009     0.0040      -0.3696             1.0000      425.737
hand_value_late                  4p       0.0009     0.6297       0.0487             7.2849      411.919
tactic_short                     4p       0.0008     0.4215      -0.1726             2.0000      411.919
wonder_stages_per_action         4p       0.0008     0.0053       0.1690             2.0000      411.919
row_last_copy                    2p       0.0008     0.6050       0.0207             9.1000      235.219
resource_stock                   4p       0.0008     0.5301      -0.0318            10.0000      411.919
build_discount                   3p       0.0008     0.0020       0.0656             5.0000      425.737
free_worker_wall                 3p       0.0008     0.4595      -0.0148            22.0000      425.737
best_arena                       4p       0.0008     0.0037       0.1048             3.0000      411.919
take_cost_paid                   4p       0.0007     0.5751       0.0745             4.0000      411.919
rival_culture_deficit            2p       0.0007     0.2843      -0.0819             2.0000      235.219
strength_rel_late                3p       0.0007     0.6021      -0.0735             4.0000      425.737
unit_workers                     2p       0.0007     0.5997      -0.0812             2.0000      235.219
tactic_short                     3p       0.0007     0.4461      -0.1406             2.0000      425.737
military_action_gap              3p       0.0006     0.6447      -0.0873             3.0000      425.737
tech_levels                      3p       0.0006     0.2055      -0.3421             0.7353      425.737
military_action_surplus          2p       0.0006     0.3078       0.0463             3.0000      235.219
has_unit                         3p       0.0006     0.1728       0.2507             1.0000      425.737
has_colony                       3p       0.0006     0.0069       0.2484             1.0000      425.737
rival_free_ca                    4p       0.0006     0.0000      -0.2392             1.0000      411.919
pacts                            4p       0.0006     0.0795      -0.1536             1.5000      411.919
my_seeded_pending                4p       0.0006     0.0919      -0.0757             3.0000      411.919
yellow_bank                      4p       0.0006     0.2426       0.2266             1.0000      411.919
pop_cost                         2p       0.0005     0.0661      -0.1283             1.0000      235.219
hand_limit                       4p       0.0005     0.0027       0.1118             2.0000      411.919
wonder_pool_rival_claimed        4p       0.0005     0.0060       0.1088             2.0000      411.919
rival_food_stock                 2p       0.0005     0.0127      -0.0207             6.0000      235.219
food_stock                       4p       0.0005     0.4187       0.0271             8.0000      411.919
strength_lead                    3p       0.0005     0.1775      -0.0558             4.0000      425.737
hand_civil                       2p       0.0005     0.5237      -0.0608             2.0000      235.219
science_need_row                 4p       0.0005     0.2604      -0.0531             4.0000      411.919
war_immune                       3p       0.0005     0.0024       0.2089             1.0000      425.737
leader_replacement               4p       0.0005     0.0952       0.1992             1.0000      411.919
rival_free_workers               3p       0.0005     0.0104       0.2028             1.0000      425.737
rival_culture_deficit            3p       0.0005     0.3323       0.1000             2.0000      425.737
attack_cost_doubled              2p       0.0005     0.0032       0.1103             1.0000      235.219
wonder_one_stage_short           3p       0.0005     0.0402      -0.1952             1.0000      425.737
rival_mil_actions                3p       0.0004     0.0090       0.0949             2.0000      425.737
happy_surplus                    4p       0.0004     0.4389       0.0607             3.0000      411.919
attack_cost_doubled              4p       0.0004     0.0015       0.1791             1.0000      411.919
urban_workers                    2p       0.0004     0.5262      -0.0498             2.0000      235.219
military_action_surplus          4p       0.0004     0.2437       0.0575             3.0000      411.919
hand_value                       3p       0.0004     0.4570       0.0618             2.8824      425.737
food_rate                        3p       0.0004     0.4792      -0.0657             2.6755      425.737
food_surplus                     2p       0.0004     0.1471       0.0237             4.0000      235.219
ca_left                          2p       0.0004     0.6199      -0.0189             5.0000      235.219
wonder_overrun                   4p       0.0004     0.0261      -0.0451             3.5000      411.919
rival_free_workers               2p       0.0004     0.0092       0.0862             1.0000      235.219
civil_action_surplus             3p       0.0004     0.3699       0.0378             4.0000      425.737
leader_replacement               2p       0.0004     0.0742      -0.0832             1.0000      235.219
prod_workers                     3p       0.0003     0.4475      -0.0744             2.0000      425.737
row_urgency                      3p       0.0003     0.4917       0.0048            30.7231      425.737
science_rate                     4p       0.0003     0.5921      -0.0621             2.2631      411.919
pop_cost                         3p       0.0003     0.0494      -0.1329             1.0000      425.737
best_mine                        2p       0.0003     0.0072      -0.0366             2.0000      235.219
rival_science_stock              3p       0.0003     0.0125      -0.0206             6.0000      425.737
rival_strength                   3p       0.0003     0.0039      -0.0619             2.0000      425.737
special_techs                    2p       0.0003     0.0050       0.0677             1.0000      235.219
wonder_progress                  4p       0.0003     0.1204      -0.0129             9.0000      411.919
wonder_one_stage_short           2p       0.0003     0.0545      -0.0629             1.0000      235.219
happy_surplus                    2p       0.0002     0.4185       0.0182             3.0000      235.219
civil_action_gap                 4p       0.0002     0.5026      -0.0231             4.0000      411.919
auction_committed                4p       0.0002     0.0152      -0.0868             1.0000      411.919
urban_workers                    4p       0.0002     0.5898       0.0429             2.0000      411.919
wonder_stages_per_action         3p       0.0002     0.0020       0.0437             2.0000      425.737
wonder_one_stage_short           4p       0.0002     0.0675      -0.0842             1.0000      411.919
leader_replacement               3p       0.0002     0.0848      -0.0852             1.0000      425.737
has_unit                         4p       0.0002     0.2364       0.0784             1.0000      411.919
gov_level                        4p       0.0002     0.0171      -0.0365             2.0000      411.919
strength_rel                     4p       0.0002     0.5390      -0.0143             5.0000      411.919
best_temple                      4p       0.0002     0.0078      -0.0332             2.0000      411.919
happy_margin_after_next_pop      2p       0.0002     0.1599      -0.0183             2.0000      235.219
num_techs                        2p       0.0002     0.0896      -0.0356             1.0000      235.219
consumption_headroom             2p       0.0002     0.2024       0.0118             3.0000      235.219
my_event_threat                  4p       0.0001     0.0734      -0.0035            17.7163      411.919
famine_deficit                   2p       0.0001     0.1422      -0.0171             2.0000      235.219
hand_limit                       3p       0.0001     0.0001       0.0266             2.0000      425.737
tech_levels_late                 3p       0.0001     0.2064      -0.0361             1.4235      425.737
wonder_in_progress               3p       0.0001     0.1558       0.0497             1.0000      425.737
wonder_stages_left               3p       0.0001     0.2195      -0.0090             5.0000      425.737
tactic_level                     2p       0.0001     0.1518      -0.0115             2.0000      235.219
rival_wonder_deficit             3p       0.0001     0.0099      -0.0407             1.0000      425.737
colonize_bonus                   3p       0.0001     0.0049       0.0203             2.0000      425.737
ma_left                          2p       0.0001     0.6717       0.0066             3.0000      235.219
wonder_age_overrun               2p       0.0001     0.0241      -0.0057             3.0000      235.219
no_aggression                    3p       0.0001     0.0017      -0.0304             1.0000      425.737
rival_science_deficit            2p       0.0001     0.2126       0.0167             1.0000      235.219
discontent                       2p       0.0001     0.0974      -0.0158             1.0000      235.219
corruption_headroom              3p       0.0001     0.4369      -0.0070             4.0000      425.737
take_cost_share                  4p       0.0001     0.5753       0.0356             0.7500      411.919
wonder_in_progress               4p       0.0001     0.0936      -0.0258             1.0000      411.919
take_cost_share                  3p       0.0001     0.4131       0.0298             0.8000      425.737
urban_workers                    3p       0.0001     0.4513       0.0107             2.0000      425.737
rival_free_ca                    3p       0.0000     0.0001      -0.0207             1.0000      425.737
military_actions                 3p       0.0000     0.0453       0.0098             2.0000      425.737
best_library                     3p       0.0000     0.0026      -0.0092             2.0000      425.737
happy_margin_after_next_pop      3p       0.0000     0.1640      -0.0079             2.0000      425.737
happy_margin                     3p       0.0000     0.3719       0.0077             2.0000      425.737
science_need_row                 3p       0.0000     0.3100      -0.0024             5.0000      425.737
rival_wonder_deficit             2p       0.0000     0.0085       0.0064             1.0000      235.219
rival_culture_rate               3p       0.0000     0.0129      -0.0074             1.5000      425.737
pop_cost                         4p       0.0000     0.0728      -0.0049             2.0000      411.919
rival_science_deficit            3p       0.0000     0.3416      -0.0042             2.0000      425.737
rival_hand_civil                 3p       0.0000     0.0041       0.0019             3.0000      425.737
hand_over_capacity               2p       0.0000     0.3656      -0.0025             1.0000      235.219
worker_surplus                   3p       0.0000     0.1729      -0.0019             2.0000      425.737
corruption_headroom              4p       0.0000     0.5094      -0.0009             4.0000      411.919
food_gap                         4p       0.0000     0.3664      -0.0004             4.0000      411.919
rate_horizon                     2p       0.0000     0.0000      -0.3179             0.0000      235.219
rival_desire                     2p       0.0000     0.0000      -0.2030             0.0000      235.219
rival_take_share                 2p       0.0000     0.0000       0.0481             0.0000      235.219
rival_wonders                    2p       0.0000     0.0000      -1.4813             0.0000      235.219
attack_target_lead               2p       0.0000     0.0000      -0.8588             0.0000      235.219
pact_partner_lead                2p       0.0000     0.0000      -0.1469             0.0000      235.219
pacts                            2p       0.0000     0.0000       0.0419             0.0000      235.219
pact_blocks_attack               2p       0.0000     0.0000       0.1241             0.0000      235.219
war_immune                       2p       0.0000     0.0000       0.0675             0.0000      235.219
wonders                          2p       0.0000     0.0210       0.0000             1.0000      235.219
hand_limit                       2p       0.0000     0.0000       0.0000             0.0000      235.219
resource_discount                2p       0.0000     0.0000       1.5681             0.0000      235.219
defense_bonus                    2p       0.0000     0.0000       0.0719             0.0000      235.219
gov_action_cost                  2p       0.0000     0.0000       0.2504             0.0000      235.219
no_aggression                    2p       0.0000     0.0032       0.0000             1.0000      235.219
card_board_credit                2p       0.0000     0.0000       0.3262             0.0000      235.219
card_board_leader                2p       0.0000     0.0000      -0.2398             0.0000      235.219
hand_swap_extra                  2p       0.0000     0.0000      -2.4076             0.0000      235.219
card_rate_credit                 2p       0.0000     0.0000       0.3441             0.0000      235.219
unit_strength_credit             2p       0.0000     0.0000       0.0599             0.0000      235.219
unit_tech_credit                 2p       0.0000     0.0000       0.1139             0.0000      235.219
tech_board_credit                2p       0.0000     0.0000       0.0302             0.0000      235.219
action_board_credit              2p       0.0000     0.0000       1.2289             0.0000      235.219
gov_board_credit                 2p       0.0000     0.0000       0.0000             0.0000      235.219
wonder_board_credit              2p       0.0000     0.0000       0.0000             0.0000      235.219
build_fresh_credit               2p       0.0000     0.0000       0.2506             0.0000      235.219
restricted_resource_credit       2p       0.0000     0.0000       0.0000             0.0000      235.219
free_action_credit               2p       0.0000     0.0000       0.0735             0.0000      235.219
territory_credit                 2p       0.0000     0.0000       0.5698             0.0000      235.219
bonus_card_credit                2p       0.0000     0.0000      -0.3731             0.0000      235.219
tactic_board_credit              2p       0.0000     0.0000       0.1949             0.0000      235.219
aggression_board_credit          2p       0.0000     0.0000       1.8717             0.0000      235.219
war_board_credit                 2p       0.0000     0.0000       1.8480             0.0000      235.219
pact_board_credit                2p       0.0000     0.0000       0.6094             0.0000      235.219
event_board_credit               2p       0.0000     0.0000       0.4189             0.0000      235.219
tactic_shortfall_cost            2p       0.0000     0.0000       0.2525             0.0000      235.219
tactic_reach_credit              2p       0.0000     0.0000       0.0339             0.0000      235.219
rival_culture_rate               2p       0.0000     0.0000       5.2281             0.0000      235.219
rival_science_rate               2p       0.0000     0.0000      -0.0470             0.0000      235.219
rival_strength                   2p       0.0000     0.0000       0.3084             0.0000      235.219
culture_rate_trailing            2p       0.0000     0.0000      -0.5120             0.0000      235.219
science_rate_trailing            2p       0.0000     0.0000      46.9884             0.0000      235.219
food_stock_needed                2p       0.0000     0.0000      -0.0023             0.0000      235.219
resource_stock_needed            2p       0.0000     0.0000      -0.0017             0.0000      235.219
science_needed                   2p       0.0000     0.0000      -0.1008             0.0000      235.219
free_workers_needed              2p       0.0000     0.0000       0.2803             0.0000      235.219
military_action_gap              2p       0.0000     0.6372       0.0000             3.0000      235.219
tech_redundancy_discount         2p       0.0000     0.0000       0.3425             0.0000      235.219
rate_horizon                     3p       0.0000     0.0000       0.5018             0.0000      425.737
famine_deficit                   3p       0.0000     0.1095       0.0000             2.0000      425.737
rival_desire                     3p       0.0000     0.0000      11.7069             0.0000      425.737
rival_take_share                 3p       0.0000     0.0000      -0.0151             0.0000      425.737
rival_wonders                    3p       0.0000     0.0000      -0.0465             0.0000      425.737
strength_deficit                 3p       0.0000     0.4520       0.0000             5.0000      425.737
resource_discount                3p       0.0000     0.0000       0.4404             0.0000      425.737
defense_bonus                    3p       0.0000     0.0000       0.2696             0.0000      425.737
gov_action_cost                  3p       0.0000     0.0000      -4.6661             0.0000      425.737
card_board_credit                3p       0.0000     0.0000       0.2639             0.0000      425.737
card_board_leader                3p       0.0000     0.0000      -0.0536             0.0000      425.737
hand_swap_extra                  3p       0.0000     0.0000       0.1593             0.0000      425.737
card_rate_credit                 3p       0.0000     0.0000     -17.4456             0.0000      425.737
unit_strength_credit             3p       0.0000     0.0000       0.0042             0.0000      425.737
unit_tech_credit                 3p       0.0000     0.0000       0.8307             0.0000      425.737
tech_board_credit                3p       0.0000     0.0000       0.0247             0.0000      425.737
action_board_credit              3p       0.0000     0.0000       0.1144             0.0000      425.737
gov_board_credit                 3p       0.0000     0.0000       0.4766             0.0000      425.737
wonder_board_credit              3p       0.0000     0.0000       0.0116             0.0000      425.737
build_fresh_credit               3p       0.0000     0.0000       0.0920             0.0000      425.737
restricted_resource_credit       3p       0.0000     0.0000       0.1337             0.0000      425.737
free_action_credit               3p       0.0000     0.0000       0.0000             0.0000      425.737
territory_credit                 3p       0.0000     0.0000       0.1552             0.0000      425.737
bonus_card_credit                3p       0.0000     0.0000       0.8540             0.0000      425.737
tactic_board_credit              3p       0.0000     0.0000       0.0712             0.0000      425.737
aggression_board_credit          3p       0.0000     0.0000       0.1705             0.0000      425.737
war_board_credit                 3p       0.0000     0.0000       0.0385             0.0000      425.737
pact_board_credit                3p       0.0000     0.0000       0.0543             0.0000      425.737
event_board_credit               3p       0.0000     0.0000       0.0477             0.0000      425.737
tactic_shortfall_cost            3p       0.0000     0.0000       0.1407             0.0000      425.737
tactic_reach_credit              3p       0.0000     0.0000       0.1549             0.0000      425.737
rival_science_rate               3p       0.0000     0.0000      -0.0442             0.0000      425.737
culture_rate_trailing            3p       0.0000     0.0000      -0.1266             0.0000      425.737
science_rate_trailing            3p       0.0000     0.0000       0.0266             0.0000      425.737
food_stock_needed                3p       0.0000     0.0000      -0.1359             0.0000      425.737
resource_stock_needed            3p       0.0000     0.0000      -0.1057             0.0000      425.737
science_needed                   3p       0.0000     0.0000      -0.8337             0.0000      425.737
free_workers_needed              3p       0.0000     0.0000      -0.3502             0.0000      425.737
tech_redundancy_discount         3p       0.0000     0.0000       5.8764             0.0000      425.737
rate_horizon                     4p       0.0000     0.0000       0.1672             0.0000      411.919
famine_deficit                   4p       0.0000     0.1183       0.0000             2.0000      411.919
free_worker_wall                 4p       0.0000     0.5392       0.0000            16.0000      411.919
rival_desire                     4p       0.0000     0.0000       9.4111             0.0000      411.919
rival_take_share                 4p       0.0000     0.0000       1.5391             0.0000      411.919
rival_wonders                    4p       0.0000     0.0000      -5.7184             0.0000      411.919
rival_wonder_deficit             4p       0.0000     0.0211       0.0000             1.0000      411.919
rival_science_deficit            4p       0.0000     0.4316       0.0000             2.0000      411.919
rival_culture_deficit            4p       0.0000     0.5052       0.0000             4.0000      411.919
wonders                          4p       0.0000     0.0311       0.0000             1.0000      411.919
resource_discount                4p       0.0000     0.0000       1.9691             0.0000      411.919
defense_bonus                    4p       0.0000     0.0000       0.2071             0.0000      411.919
gov_action_cost                  4p       0.0000     0.0000       0.2749             0.0000      411.919
card_board_credit                4p       0.0000     0.0000       0.2984             0.0000      411.919
card_board_leader                4p       0.0000     0.0000      -0.1120             0.0000      411.919
hand_swap_extra                  4p       0.0000     0.0000       0.0684             0.0000      411.919
card_rate_credit                 4p       0.0000     0.0000      -0.5723             0.0000      411.919
unit_strength_credit             4p       0.0000     0.0000       0.0044             0.0000      411.919
unit_tech_credit                 4p       0.0000     0.0000       0.0045             0.0000      411.919
tech_board_credit                4p       0.0000     0.0000       0.0841             0.0000      411.919
action_board_credit              4p       0.0000     0.0000       0.0427             0.0000      411.919
gov_board_credit                 4p       0.0000     0.0000       0.0000             0.0000      411.919
wonder_board_credit              4p       0.0000     0.0000       0.1674             0.0000      411.919
build_fresh_credit               4p       0.0000     0.0000       0.0265             0.0000      411.919
restricted_resource_credit       4p       0.0000     0.0000       0.0000             0.0000      411.919
free_action_credit               4p       0.0000     0.0000       0.0000             0.0000      411.919
territory_credit                 4p       0.0000     0.0000       0.0000             0.0000      411.919
bonus_card_credit                4p       0.0000     0.0000      -0.5476             0.0000      411.919
tactic_board_credit              4p       0.0000     0.0000       0.0940             0.0000      411.919
aggression_board_credit          4p       0.0000     0.0000       0.1104             0.0000      411.919
war_board_credit                 4p       0.0000     0.0000       0.7861             0.0000      411.919
pact_board_credit                4p       0.0000     0.0000       0.0000             0.0000      411.919
event_board_credit               4p       0.0000     0.0000       0.0063             0.0000      411.919
tactic_shortfall_cost            4p       0.0000     0.0000       0.0547             0.0000      411.919
tactic_reach_credit              4p       0.0000     0.0000       0.4980             0.0000      411.919
hand_perishable                  4p       0.0000     0.4931       0.0000             1.2439      411.919
rival_science_rate               4p       0.0000     0.0000      13.8495             0.0000      411.919
culture_rate_trailing            4p       0.0000     0.0000      -0.0238             0.0000      411.919
science_rate_trailing            4p       0.0000     0.0000      -0.4374             0.0000      411.919
food_stock_needed                4p       0.0000     0.0000      -0.0108             0.0000      411.919
resource_stock_needed            4p       0.0000     0.0000       0.0855             0.0000      411.919
science_needed                   4p       0.0000     0.0000      -0.0215             0.0000      411.919
free_workers_needed              4p       0.0000     0.0000      -0.0709             0.0000      411.919
military_action_gap              4p       0.0000     0.6540       0.0000             3.0000      411.919
tech_redundancy_discount         4p       0.0000     0.0000       1.9218             0.0000      411.919
happy_margin_after_next_pop      4p       0.0000     0.1480       0.0000             2.0000      411.919
resource_commitment_turns        4p       0.0000     0.6787       0.0000            14.0000      411.919
row_playable_count               4p       0.0000     0.6352       0.0000            13.0000      411.919

Keys (key, player-count) pairs with eval_share > 1.0: 3
  1.6573  uprising                         2p       1.6573     0.0236     -20.5170            19.0000      235.219
  1.5547  rival_mean_culture               2p       1.5547     0.0299      15.8998            23.0000      235.219
  1.1364  event_scoring_margin             3p       1.1364     0.2269      34.5562            14.0000      425.737

================================================================================
RUST TABLE -- paste as the body of WeightKey::p95_candidate_spread
================================================================================
// 2p: decisions 9934 p95_total_spread 235.219022
// 3p: decisions 16995 p95_total_spread 425.737338
// 4p: decisions 24861 p95_total_spread 411.919152
const P95_TOTAL_SPREAD: [f64; 3] = [235.219022, 425.737338, 411.919152];
match self {
    WeightKey::RateHorizon => [0.000000, 0.000000, 0.000000],
    WeightKey::Culture => [11.000000, 9.000000, 18.000000],
    WeightKey::CultureRate => [3.508295, 2.796548, 3.938139],
    WeightKey::Science => [7.000000, 6.000000, 9.000000],
    WeightKey::ScienceRate => [1.998155, 2.481466, 2.263097],
    WeightKey::FoodRate => [2.005425, 2.675498, 4.015868],
    WeightKey::ResourceRate => [4.047147, 4.183926, 4.300618],
